level_equivalent_diameter,level_major_axis_length,level_minor_axis_length,level_solidity,nodes,distmap-skew,distmap-kurt
7.123103332519531250e+01,1.123811340332031250e+02,5.957782363891601562e+01,7.076895833015441895e-01,2.300000000000000000e+01,1.227886795997619629e+00,9.537853002548217773e-01
8.899900817871093750e+01,1.271010360717773438e+02,8.701091766357421875e+01,7.088651061058044434e-01,1.300000000000000000e+01,1.666493773460388184e+00,2.440946340560913086e+00
4.595981216430664062e+01,8.272846221923828125e+01,5.630599212646484375e+01,4.273570179939270020e-01,9.000000000000000000e+00,9.599332213401794434e-01,4.912044480443000793e-02
7.415605926513671875e+01,1.347194061279296875e+02,5.490446853637695312e+01,6.537006497383117676e-01,2.800000000000000000e+01,9.889417886734008789e-01,5.920305252075195312e-01
6.265299224853515625e+01,1.228145370483398438e+02,4.460685729980468750e+01,5.873499512672424316e-01,1.500000000000000000e+01,6.056749224662780762e-01,-7.082592844963073730e-01
6.750499725341796875e+01,8.728642272949218750e+01,6.267029571533203125e+01,7.631130218505859375e-01,1.400000000000000000e+01,6.506052017211914062e-01,-2.654381692409515381e-01
7.963671112060546875e+01,9.306215667724609375e+01,7.425717163085937500e+01,9.569644331932067871e-01,1.000000000000000000e+00,1.102264165878295898e+00,6.035714149475097656e-01
8.322513580322265625e+01,1.071017684936523438e+02,7.768152618408203125e+01,8.325681090354919434e-01,2.500000000000000000e+01,9.170568585395812988e-01,6.912183761596679688e-02
5.713655853271484375e+01,1.287027282714843750e+02,7.328314208984375000e+01,3.353826105594635010e-01,3.100000000000000000e+01,1.335402369499206543e+00,1.233687162399291992e+00
4.005348587036132812e+01,6.154034423828125000e+01,3.053218078613281250e+01,7.924528121948242188e-01,6.000000000000000000e+00,6.999040842056274414e-01,-2.194917649030685425e-01
6.492839050292968750e+01,8.389428710937500000e+01,5.842822647094726562e+01,8.335850834846496582e-01,2.000000000000000000e+01,9.681128859519958496e-01,5.947412252426147461e-01
6.327984237670898438e+01,8.348575592041015625e+01,7.240786743164062500e+01,6.398779153823852539e-01,4.600000000000000000e+01,1.786256074905395508e+00,4.097118854522705078e+00
7.117738342285156250e+01,1.122960815429687500e+02,5.959534835815429688e+01,6.991741061210632324e-01,1.100000000000000000e+01,6.908637285232543945e-01,-2.725314795970916748e-01
7.036781311035156250e+01,9.872241210937500000e+01,6.708849334716796875e+01,7.169985175132751465e-01,3.400000000000000000e+01,2.123610734939575195e+00,4.583840847015380859e+00
4.115104675292968750e+01,6.645665740966796875e+01,3.860033798217773438e+01,6.418918967247009277e-01,8.000000000000000000e+00,6.702203750610351562e-01,-5.271803140640258789e-01
5.809783172607421875e+01,8.410851287841796875e+01,5.978472518920898438e+01,5.849514603614807129e-01,3.700000000000000000e+01,1.284772753715515137e+00,1.505680322647094727e+00
5.149910736083984375e+01,9.506848144531250000e+01,5.414653778076171875e+01,5.179015398025512695e-01,1.900000000000000000e+01,1.636097073554992676e+00,2.205687761306762695e+00
7.582842254638671875e+01,9.529349517822265625e+01,7.475905609130859375e+01,7.204850316047668457e-01,2.700000000000000000e+01,1.517137646675109863e+00,1.526458024978637695e+00
7.837972259521484375e+01,1.115358886718750000e+02,6.558412933349609375e+01,7.731133103370666504e-01,2.900000000000000000e+01,5.700105428695678711e-01,-8.018431663513183594e-01
5.436164855957031250e+01,9.452281188964843750e+01,3.872520446777343750e+01,7.575065493583679199e-01,2.000000000000000000e+01,9.345695972442626953e-01,6.910893321037292480e-01
5.838203811645507812e+01,9.055737304687500000e+01,5.605538558959960938e+01,6.052452921867370605e-01,1.300000000000000000e+01,9.580172300338745117e-01,2.491303980350494385e-01
6.823662567138671875e+01,1.002118301391601562e+02,5.084737777709960938e+01,8.056840896606445312e-01,2.200000000000000000e+01,1.724231690168380737e-01,-1.297827363014221191e+00
9.127325439453125000e+01,1.337705230712890625e+02,6.855480957031250000e+01,8.855054974555969238e-01,1.400000000000000000e+01,8.757830262184143066e-01,6.585772633552551270e-01
8.520570373535156250e+01,1.013290710449218750e+02,8.404206085205078125e+01,8.244650363922119141e-01,2.500000000000000000e+01,1.132373213768005371e+00,2.523256838321685791e-01
8.210848236083984375e+01,9.741653442382812500e+01,7.792452239990234375e+01,7.858415246009826660e-01,4.300000000000000000e+01,1.337733507156372070e+00,1.736579298973083496e+00
7.018663787841796875e+01,1.334970550537109375e+02,6.986242675781250000e+01,5.436279177665710449e-01,2.500000000000000000e+01,9.298792481422424316e-01,1.597917973995208740e-01
8.904191589355468750e+01,1.262407302856445312e+02,6.895507812500000000e+01,8.466349244117736816e-01,1.700000000000000000e+01,9.827613234519958496e-01,3.537735641002655029e-01
3.644158172607421875e+01,4.523228454589843750e+01,3.358200073242187500e+01,8.411290049552917480e-01,2.000000000000000000e+00,3.236723840236663818e-01,-9.808835387229919434e-01
4.509283447265625000e+01,8.344415283203125000e+01,2.863225173950195312e+01,8.296104073524475098e-01,6.000000000000000000e+00,4.764314591884613037e-01,-8.514667749404907227e-01
7.473755645751953125e+01,8.574832916259765625e+01,8.201826477050781250e+01,7.662882208824157715e-01,7.900000000000000000e+01,1.506098508834838867e+00,2.980844259262084961e+00
1.011961746215820312e+02,1.127921447753906250e+02,9.835339355468750000e+01,8.250923156738281250e-01,1.800000000000000000e+01,9.598204493522644043e-01,1.311908215284347534e-01
5.024772644042968750e+01,7.174080657958984375e+01,5.431580734252929688e+01,6.621035337448120117e-01,2.700000000000000000e+01,1.408259153366088867e+00,2.223217248916625977e+00
3.149370765686035156e+01,3.987105941772460938e+01,2.684735107421875000e+01,8.822197318077087402e-01,1.000000000000000000e+00,4.988782405853271484e-01,-8.061569333076477051e-01
6.044995880126953125e+01,6.058400344848632812e+01,6.032799911499023438e+01,9.869325757026672363e-01,1.000000000000000000e+00,5.851799845695495605e-01,-5.485273003578186035e-01
5.076452255249023438e+01,9.746220397949218750e+01,3.411085510253906250e+01,7.566354870796203613e-01,9.000000000000000000e+00,6.955788135528564453e-01,-3.922899663448333740e-01
5.123885345458984375e+01,6.647072601318359375e+01,5.554373550415039062e+01,6.776207685470581055e-01,1.300000000000000000e+01,1.096286892890930176e+00,6.083318591117858887e-01
5.741443252563476562e+01,1.117196578979492188e+02,3.946737289428710938e+01,6.773940324783325195e-01,1.700000000000000000e+01,1.298995733261108398e+00,1.117655515670776367e+00
8.502619934082031250e+01,1.178457412719726562e+02,7.618228912353515625e+01,7.819859385490417480e-01,3.100000000000000000e+01,8.409543633460998535e-01,2.692773640155792236e-01
6.486953735351562500e+01,8.343737030029296875e+01,6.152164077758789062e+01,7.994678020477294922e-01,2.600000000000000000e+01,9.145981669425964355e-01,1.321671903133392334e-02
8.169652557373046875e+01,1.082496109008789062e+02,7.542314910888671875e+01,7.378941178321838379e-01,3.400000000000000000e+01,8.933703899383544922e-01,-2.352442592382431030e-02
4.933998489379882812e+01,9.038481903076171875e+01,3.770489120483398438e+01,6.463826894760131836e-01,2.000000000000000000e+00,1.125512361526489258e+00,4.376592934131622314e-01
1.192830734252929688e+02,1.342944335937500000e+02,1.109954757690429688e+02,9.273089170455932617e-01,6.000000000000000000e+00,3.522257506847381592e-01,-1.019455552101135254e+00
6.278494644165039062e+01,9.490909576416015625e+01,6.388081359863281250e+01,6.407284736633300781e-01,8.000000000000000000e+00,7.720088362693786621e-01,-1.016281917691230774e-01
6.062872695922851562e+01,9.627930450439453125e+01,5.659579849243164062e+01,6.627640128135681152e-01,2.200000000000000000e+01,1.130376815795898438e+00,8.159874677658081055e-01
3.418821334838867188e+01,1.267246322631835938e+02,1.222918033599853516e+01,5.577156543731689453e-01,1.300000000000000000e+01,5.787535905838012695e-01,-3.798245787620544434e-01
8.011492156982421875e+01,8.197560882568359375e+01,8.197560882568359375e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.677073597908020020e-01,-5.985617637634277344e-01
5.898952102661132812e+01,9.305682373046875000e+01,7.613095092773437500e+01,5.206705927848815918e-01,3.500000000000000000e+01,1.487010240554809570e+00,2.177132844924926758e+00
3.962201690673828125e+01,8.862445831298828125e+01,2.737466812133789062e+01,6.113039255142211914e-01,2.400000000000000000e+01,1.245283126831054688e+00,9.102842211723327637e-01
8.848248291015625000e+01,1.359348754882812500e+02,7.012316894531250000e+01,8.536720871925354004e-01,5.000000000000000000e+00,3.765338063240051270e-01,-8.848925232887268066e-01
5.345231246948242188e+01,6.506149291992187500e+01,5.144714355468750000e+01,8.439263105392456055e-01,1.800000000000000000e+01,1.250150680541992188e+00,1.074173688888549805e+00
9.755097198486328125e+01,1.303417816162109375e+02,9.843915557861328125e+01,7.087047100067138672e-01,4.500000000000000000e+01,1.088267326354980469e+00,8.730560541152954102e-01
7.329254913330078125e+01,8.917243194580078125e+01,6.424664306640625000e+01,9.055591225624084473e-01,1.000000000000000000e+00,4.580764472484588623e-01,-8.533336520195007324e-01
2.492671012878417969e+01,3.110372543334960938e+01,2.091810989379882812e+01,8.824593424797058105e-01,1.000000000000000000e+00,5.167106389999389648e-01,-5.822572112083435059e-01
5.244232559204101562e+01,8.518504333496093750e+01,4.225840759277343750e+01,7.450845241546630859e-01,1.300000000000000000e+01,1.382772564888000488e+00,1.783403396606445312e+00
5.813069534301757812e+01,7.758134460449218750e+01,5.426614379882812500e+01,7.269241213798522949e-01,1.300000000000000000e+01,1.116046309471130371e+00,7.521954774856567383e-01
1.080006790161132812e+02,1.430727691650390625e+02,1.028293609619140625e+02,8.109950423240661621e-01,4.900000000000000000e+01,1.810859560966491699e+00,4.016549587249755859e+00
7.258557128906250000e+01,1.196093978881835938e+02,5.290897369384765625e+01,7.945468425750732422e-01,6.000000000000000000e+00,1.371540069580078125e+00,1.231430888175964355e+00
6.196846389770507812e+01,9.660420989990234375e+01,5.707172012329101562e+01,6.186666488647460938e-01,2.800000000000000000e+01,9.133062362670898438e-01,6.445166468620300293e-02
1.046415805816650391e+01,1.752010726928710938e+01,8.241281509399414062e+00,6.991869807243347168e-01,1.000000000000000000e+00,6.113548874855041504e-01,-8.093544840812683105e-01
4.237060165405273438e+01,5.798771286010742188e+01,4.146639633178710938e+01,6.663516163825988770e-01,1.900000000000000000e+01,1.259948134422302246e+00,1.343842625617980957e+00
8.722159576416015625e+01,1.202973937988281250e+02,7.908165740966796875e+01,6.882847547531127930e-01,2.800000000000000000e+01,5.335834026336669922e-01,-6.243129968643188477e-01
8.580876922607421875e+01,9.823200225830078125e+01,8.048007202148437500e+01,8.935413956642150879e-01,3.000000000000000000e+00,4.606520831584930420e-01,-8.413033485412597656e-01
7.888976287841796875e+01,8.788054656982421875e+01,7.903039550781250000e+01,8.578448295593261719e-01,1.100000000000000000e+01,5.770950913429260254e-01,-3.672851324081420898e-01
4.415121459960937500e+01,7.569106292724609375e+01,3.625048065185546875e+01,6.843987703323364258e-01,1.600000000000000000e+01,1.072111487388610840e+00,3.877033591270446777e-01
3.282012557983398438e+01,7.041210174560546875e+01,1.781026458740234375e+01,7.573858499526977539e-01,2.000000000000000000e+00,1.381716877222061157e-01,-1.080444097518920898e+00
3.452176284790039062e+01,4.734546279907226562e+01,3.418790817260742188e+01,6.290322542190551758e-01,6.000000000000000000e+00,7.273569107055664062e-01,1.028478965163230896e-01
8.641498565673828125e+01,1.040964126586914062e+02,8.805771636962890625e+01,7.674692273139953613e-01,5.600000000000000000e+01,1.069745302200317383e+00,2.519689798355102539e-01
6.617152404785156250e+01,9.988491821289062500e+01,5.375756072998046875e+01,7.722883224487304688e-01,7.000000000000000000e+00,8.146516680717468262e-01,-3.162153363227844238e-01
6.171109771728515625e+01,1.128258590698242188e+02,6.363464736938476562e+01,5.780827403068542480e-01,1.500000000000000000e+01,8.111494183540344238e-01,-2.282862067222595215e-01
7.157874298095703125e+01,1.080632629394531250e+02,7.186208343505859375e+01,6.732474565505981445e-01,1.300000000000000000e+01,1.501645326614379883e+00,2.610315322875976562e+00
6.835780334472656250e+01,9.018682098388671875e+01,5.478133773803710938e+01,8.562762737274169922e-01,7.000000000000000000e+00,6.489533782005310059e-01,-4.205178916454315186e-01
5.378475952148437500e+01,7.290889739990234375e+01,4.580487060546875000e+01,8.014109134674072266e-01,2.000000000000000000e+01,7.486392855644226074e-01,-3.091155588626861572e-01
7.036781311035156250e+01,7.712408447265625000e+01,6.817634582519531250e+01,9.838097691535949707e-01,2.000000000000000000e+00,1.094527006149291992e+00,4.129295647144317627e-01
9.477041625976562500e+01,1.073982238769531250e+02,1.020382995605468750e+02,8.203279376029968262e-01,6.000000000000000000e+01,1.188685774803161621e+00,9.032482504844665527e-01
7.410453796386718750e+01,1.210533142089843750e+02,7.751989746093750000e+01,5.848135352134704590e-01,1.800000000000000000e+01,1.244746923446655273e+00,1.063014149665832520e+00
7.617185974121093750e+01,1.080151062011718750e+02,7.899602508544921875e+01,6.473931074142456055e-01,2.300000000000000000e+01,8.328844308853149414e-01,1.032458618283271790e-02
4.335091018676757812e+01,9.824228668212890625e+01,2.716921424865722656e+01,6.684782505035400391e-01,5.000000000000000000e+00,1.023594737052917480e+00,8.039943575859069824e-01
8.513843536376953125e+01,1.248670730590820312e+02,7.500499725341796875e+01,7.115360498428344727e-01,3.100000000000000000e+01,1.568327188491821289e+00,2.169444084167480469e+00
5.170882797241210938e+01,1.155163803100585938e+02,3.947757339477539062e+01,5.457380414009094238e-01,1.400000000000000000e+01,1.076611876487731934e+00,6.159480214118957520e-01
2.867948341369628906e+01,3.290599060058593750e+01,2.987771034240722656e+01,7.906976938247680664e-01,1.200000000000000000e+01,4.837628006935119629e-01,-7.558926343917846680e-01
7.034971618652343750e+01,8.276693725585937500e+01,6.728292083740234375e+01,7.663643360137939453e-01,1.300000000000000000e+01,7.596695423126220703e-01,-4.692083597183227539e-01
5.858885574340820312e+01,9.923595428466796875e+01,4.772977828979492188e+01,6.775571703910827637e-01,2.000000000000000000e+01,1.001617193222045898e+00,5.394706726074218750e-01
6.958541870117187500e+01,1.071531448364257812e+02,5.139938354492187500e+01,8.424900174140930176e-01,1.500000000000000000e+01,1.391758561134338379e+00,1.418771147727966309e+00
7.087263488769531250e+01,9.954532623291015625e+01,6.567195129394531250e+01,7.620243430137634277e-01,1.200000000000000000e+01,1.098479390144348145e+00,6.626051068305969238e-01
5.531360244750976562e+01,8.423191070556640625e+01,5.319710922241210938e+01,7.026315927505493164e-01,2.300000000000000000e+01,8.583601117134094238e-01,-8.621526509523391724e-02
9.152400207519531250e+01,1.258467330932617188e+02,8.445056152343750000e+01,7.913158535957336426e-01,1.140000000000000000e+02,1.345056891441345215e+00,2.843017339706420898e+00
7.979643249511718750e+01,1.017937240600585938e+02,8.780487823486328125e+01,6.809640526771545410e-01,5.800000000000000000e+01,9.540284872055053711e-01,2.521688044071197510e-01
9.065738677978515625e+01,1.357519836425781250e+02,8.937544250488281250e+01,6.425442695617675781e-01,2.400000000000000000e+01,1.023473858833312988e+00,1.215891540050506592e-02
8.058238983154296875e+00,8.232567787170410156e+00,7.970070838928222656e+00,9.444444179534912109e-01,1.000000000000000000e+00,7.666639685630798340e-01,-5.226312875747680664e-01
3.512504959106445312e+01,7.194254302978515625e+01,3.795087432861328125e+01,5.286415815353393555e-01,8.000000000000000000e+00,1.152484416961669922e+00,6.645139455795288086e-01
3.783016204833984375e+01,9.105972290039062500e+01,2.941770935058593750e+01,5.472249388694763184e-01,1.800000000000000000e+01,2.014332532882690430e+00,3.833776235580444336e+00
8.705355834960937500e+01,1.270266876220703125e+02,9.723810577392578125e+01,6.813966631889343262e-01,1.600000000000000000e+01,9.807187318801879883e-01,5.259112119674682617e-01
